"TIME","GEO","NA_ITEM","PPP_CAT","Value","Flag and Footnotes"
"2005","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Fish","73.1",""
"2005","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Milk, cheese and eggs","72.1",""
"2005","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Alcoholic beverages","70.0",""
"2005","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Tobacco","26.9",""
"2005","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing","85.7",""
"2005","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear","85.4",""
"2005","Montenegro","Price level indices (EU28=100)","Food","72.1",""
"2005","Montenegro","Price level indices (EU28=100)","Bread and cereals","67.0",""
"2005","Montenegro","Price level indices (EU28=100)","Meat","68.7",""
"2005","Montenegro","Price level indices (EU28=100)","Fish","75.9",""
"2005","Montenegro","Price level indices (EU28=100)","Milk, cheese and eggs","75.0",""
"2005","Montenegro","Price level indices (EU28=100)","Alcoholic beverages","72.9",""
"2005","Montenegro","Price level indices (EU28=100)","Tobacco","25.4",""
"2005","Montenegro","Price level indices (EU28=100)","Clothing","105.4",""
"2005","Montenegro","Price level indices (EU28=100)","Footwear","107.7",""
"2005","North Macedonia","Price level indices (EU28=100)","Food","54.4",""
"2005","North Macedonia","Price level indices (EU28=100)","Bread and cereals","59.3",""
"2005","North Macedonia","Price level indices (EU28=100)","Meat","51.5",""
"2005","North Macedonia","Price level indices (EU28=100)","Fish","62.0",""
"2005","North Macedonia","Price level indices (EU28=100)","Milk, cheese and eggs","62.8",""
"2005","North Macedonia","Price level indices (EU28=100)","Alcoholic beverages","62.3",""
"2005","North Macedonia","Price level indices (EU28=100)","Tobacco","23.8",""
"2005","North Macedonia","Price level indices (EU28=100)","Clothing","69.6",""
"2005","North Macedonia","Price level indices (EU28=100)","Footwear","67.9",""
"2005","Albania","Price level indices (EU28=100)","Food","72.7",""
"2005","Albania","Price level indices (EU28=100)","Bread and cereals","65.4",""
"2005","Albania","Price level indices (EU28=100)","Meat","63.5",""
"2005","Albania","Price level indices (EU28=100)","Fish","85.5",""
"2005","Albania","Price level indices (EU28=100)","Milk, cheese and eggs","87.1",""
"2005","Albania","Price level indices (EU28=100)","Alcoholic beverages","87.8",""
"2005","Albania","Price level indices (EU28=100)","Tobacco","33.1",""
"2005","Albania","Price level indices (EU28=100)","Clothing","90.0",""
"2005","Albania","Price level indices (EU28=100)","Footwear","93.6",""
"2005","Serbia","Price level indices (EU28=100)","Food","62.9",""
"2005","Serbia","Price level indices (EU28=100)","Bread and cereals","56.3",""
"2005","Serbia","Price level indices (EU28=100)","Meat","68.0",""
"2005","Serbia","Price level indices (EU28=100)","Fish","75.0",""
"2005","Serbia","Price level indices (EU28=100)","Milk, cheese and eggs","69.2",""
"2005","Serbia","Price level indices (EU28=100)","Alcoholic beverages","65.3",""
"2005","Serbia","Price level indices (EU28=100)","Tobacco","22.9",""
"2005","Serbia","Price level indices (EU28=100)","Clothing","83.2",""
"2005","Serbia","Price level indices (EU28=100)","Footwear","84.4",""
"2005","Turkey","Price level indices (EU28=100)","Food","81.7",""
"2005","Turkey","Price level indices (EU28=100)","Bread and cereals","68.8",""
"2005","Turkey","Price level indices (EU28=100)","Meat","78.0",""
"2005","Turkey","Price level indices (EU28=100)","Fish","79.5",""
"2005","Turkey","Price level indices (EU28=100)","Milk, cheese and eggs","118.9",""
"2005","Turkey","Price level indices (EU28=100)","Alcoholic beverages","176.3",""
"2005","Turkey","Price level indices (EU28=100)","Tobacco","52.4",""
"2005","Turkey","Price level indices (EU28=100)","Clothing","79.3",""
"2005","Turkey","Price level indices (EU28=100)","Footwear","89.2",""
"2005","Bosnia and Herzegovina","Price level indices (EU28=100)","Food","66.4",""
"2005","Bosnia and Herzegovina","Price level indices (EU28=100)","Bread and cereals","60.8",""
"2005","Bosnia and Herzegovina","Price level indices (EU28=100)","Meat","70.1",""
"2005","Bosnia and Herzegovina","Price level indices (EU28=100)","Fish","64.6",""
"2005","Bosnia and Herzegovina","Price level indices (EU28=100)","Milk, cheese and eggs","71.9",""
"2005","Bosnia and Herzegovina","Price level indices (EU28=100)","Alcoholic beverages","76.8",""
"2005","Bosnia and Herzegovina","Price level indices (EU28=100)","Tobacco","33.8",""
"2005","Bosnia and Herzegovina","Price level indices (EU28=100)","Clothing","94.5",""
"2005","Bosnia and Herzegovina","Price level indices (EU28=100)","Footwear","100.9",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Food",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Bread and cereals",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Meat",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Fish",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Alcoholic beverages",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Tobacco",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear",":",""
"2006","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Food","100.0",""
"2006","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Bread and cereals","100.0",""
"2006","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Meat","100.0",""
"2006","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Fish","100.0",""
"2006","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Milk, cheese and eggs","100.0",""
"2006","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Alcoholic beverages","100.0",""
"2006","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Tobacco","100.0",""
"2006","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Clothing","100.0",""
"2006","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Footwear","100.0",""
"2006","Belgium","Price level indices (EU28=100)","Food","112.3",""
"2006","Belgium","Price level indices (EU28=100)","Bread and cereals","111.7",""
"2006","Belgium","Price level indices (EU28=100)","Meat","123.2",""
"2006","Belgium","Price level indices (EU28=100)","Fish","136.4",""
"2006","Belgium","Price level indices (EU28=100)","Milk, cheese and eggs","111.5",""
"2006","Belgium","Price level indices (EU28=100)","Alcoholic beverages","97.0",""
"2006","Belgium","Price level indices (EU28=100)","Tobacco","102.9",""
"2006","Belgium","Price level indices (EU28=100)","Clothing","107.7",""
"2006","Belgium","Price level indices (EU28=100)","Footwear","105.9",""
"2006","Bulgaria","Price level indices (EU28=100)","Food","54.9",""
"2006","Bulgaria","Price level indices (EU28=100)","Bread and cereals","43.8",""
"2006","Bulgaria","Price level indices (EU28=100)","Meat","47.6",""
"2006","Bulgaria","Price level indices (EU28=100)","Fish","62.7",""
"2006","Bulgaria","Price level indices (EU28=100)","Milk, cheese and eggs","79.7",""
"2006","Bulgaria","Price level indices (EU28=100)","Alcoholic beverages","67.3",""
"2006","Bulgaria","Price level indices (EU28=100)","Tobacco","52.2",""
"2006","Bulgaria","Price level indices (EU28=100)","Clothing","69.4",""
"2006","Bulgaria","Price level indices (EU28=100)","Footwear","64.7",""
"2006","Czechia","Price level indices (EU28=100)","Food","67.2",""
"2006","Czechia","Price level indices (EU28=100)","Bread and cereals","62.4",""
"2006","Czechia","Price level indices (EU28=100)","Meat","59.1",""
"2006","Czechia","Price level indices (EU28=100)","Fish","78.9",""
"2006","Czechia","Price level indices (EU28=100)","Milk, cheese and eggs","78.0",""
"2006","Czechia","Price level indices (EU28=100)","Alcoholic beverages","87.0",""
"2006","Czechia","Price level indices (EU28=100)","Tobacco","53.4",""
"2006","Czechia","Price level indices (EU28=100)","Clothing","99.5",""
"2006","Czechia","Price level indices (EU28=100)","Footwear","89.7",""
"2006","Denmark","Price level indices (EU28=100)","Food","142.7",""
"2006","Denmark","Price level indices (EU28=100)","Bread and cereals","158.7",""
"2006","Denmark","Price level indices (EU28=100)","Meat","156.0",""
"2006","Denmark","Price level indices (EU28=100)","Fish","147.7",""
"2006","Denmark","Price level indices (EU28=100)","Milk, cheese and eggs","117.3",""
"2006","Denmark","Price level indices (EU28=100)","Alcoholic beverages","125.4",""
"2006","Denmark","Price level indices (EU28=100)","Tobacco","117.2",""
"2006","Denmark","Price level indices (EU28=100)","Clothing","117.6",""
"2006","Denmark","Price level indices (EU28=100)","Footwear","114.7",""
"2006","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Food","106.9",""
"2006","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Bread and cereals","109.4",""
"2006","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Meat","117.7",""
"2006","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Fish","127.3",""
"2006","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Milk, cheese and eggs","88.7",""
"2006","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Alcoholic beverages","80.1",""
"2006","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Tobacco","120.3",""
"2006","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Clothing","102.6",""
"2006","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Footwear","99.7",""
"2006","Estonia","Price level indices (EU28=100)","Food","74.1",""
"2006","Estonia","Price level indices (EU28=100)","Bread and cereals","73.3",""
"2006","Estonia","Price level indices (EU28=100)","Meat","64.3",""
"2006","Estonia","Price level indices (EU28=100)","Fish","77.3",""
"2006","Estonia","Price level indices (EU28=100)","Milk, cheese and eggs","77.1",""
"2006","Estonia","Price level indices (EU28=100)","Alcoholic beverages","87.8",""
"2006","Estonia","Price level indices (EU28=100)","Tobacco","41.4",""
"2006","Estonia","Price level indices (EU28=100)","Clothing","97.9",""
"2006","Estonia","Price level indices (EU28=100)","Footwear","110.8",""
"2006","Ireland","Price level indices (EU28=100)","Food","124.3",""
"2006","Ireland","Price level indices (EU28=100)","Bread and cereals","120.4",""
"2006","Ireland","Price level indices (EU28=100)","Meat","126.5",""
"2006","Ireland","Price level indices (EU28=100)","Fish","129.6",""
"2006","Ireland","Price level indices (EU28=100)","Milk, cheese and eggs","130.7",""
"2006","Ireland","Price level indices (EU28=100)","Alcoholic beverages","176.2",""
"2006","Ireland","Price level indices (EU28=100)","Tobacco","190.6",""
"2006","Ireland","Price level indices (EU28=100)","Clothing","95.2",""
"2006","Ireland","Price level indices (EU28=100)","Footwear","103.2",""
"2006","Greece","Price level indices (EU28=100)","Food","95.0",""
"2006","Greece","Price level indices (EU28=100)","Bread and cereals","98.9",""
"2006","Greece","Price level indices (EU28=100)","Meat","91.7",""
"2006","Greece","Price level indices (EU28=100)","Fish","97.5",""
"2006","Greece","Price level indices (EU28=100)","Milk, cheese and eggs","142.2",""
"2006","Greece","Price level indices (EU28=100)","Alcoholic beverages","106.7",""
"2006","Greece","Price level indices (EU28=100)","Tobacco","74.1",""
"2006","Greece","Price level indices (EU28=100)","Clothing","100.5",""
"2006","Greece","Price level indices (EU28=100)","Footwear","106.6",""
"2006","Spain","Price level indices (EU28=100)","Food","90.3",""
"2006","Spain","Price level indices (EU28=100)","Bread and cereals","112.2",""
"2006","Spain","Price level indices (EU28=100)","Meat","78.6",""
"2006","Spain","Price level indices (EU28=100)","Fish","87.5",""
"2006","Spain","Price level indices (EU28=100)","Milk, cheese and eggs","94.7",""
"2006","Spain","Price level indices (EU28=100)","Alcoholic beverages","79.9",""
"2006","Spain","Price level indices (EU28=100)","Tobacco","65.0",""
"2006","Spain","Price level indices (EU28=100)","Clothing","94.0",""
"2006","Spain","Price level indices (EU28=100)","Footwear","102.2",""
"2006","France","Price level indices (EU28=100)","Food","106.8",""
"2006","France","Price level indices (EU28=100)","Bread and cereals","105.0",""
"2006","France","Price level indices (EU28=100)","Meat","120.5",""
"2006","France","Price level indices (EU28=100)","Fish","112.5",""
"2006","France","Price level indices (EU28=100)","Milk, cheese and eggs","97.3",""
"2006","France","Price level indices (EU28=100)","Alcoholic beverages","89.9",""
"2006","France","Price level indices (EU28=100)","Tobacco","135.7",""
"2006","France","Price level indices (EU28=100)","Clothing","91.0",""
"2006","France","Price level indices (EU28=100)","Footwear","86.2",""
"2006","Croatia","Price level indices (EU28=100)","Food","86.7",""
"2006","Croatia","Price level indices (EU28=100)","Bread and cereals","87.0",""
"2006","Croatia","Price level indices (EU28=100)","Meat","86.1",""
"2006","Croatia","Price level indices (EU28=100)","Fish","80.9",""
"2006","Croatia","Price level indices (EU28=100)","Milk, cheese and eggs","87.7",""
"2006","Croatia","Price level indices (EU28=100)","Alcoholic beverages","111.1",""
"2006","Croatia","Price level indices (EU28=100)","Tobacco","66.2",""
"2006","Croatia","Price level indices (EU28=100)","Clothing","107.0",""
"2006","Croatia","Price level indices (EU28=100)","Footwear","106.4",""
"2006","Italy","Price level indices (EU28=100)","Food","116.7",""
"2006","Italy","Price level indices (EU28=100)","Bread and cereals","109.5",""
"2006","Italy","Price level indices (EU28=100)","Meat","119.7",""
"2006","Italy","Price level indices (EU28=100)","Fish","118.9",""
"2006","Italy","Price level indices (EU28=100)","Milk, cheese and eggs","133.8",""
"2006","Italy","Price level indices (EU28=100)","Alcoholic beverages","111.8",""
"2006","Italy","Price level indices (EU28=100)","Tobacco","100.9",""
"2006","Italy","Price level indices (EU28=100)","Clothing","106.1",""
"2006","Italy","Price level indices (EU28=100)","Footwear","103.7",""
"2006","Cyprus","Price level indices (EU28=100)","Food","104.7",""
"2006","Cyprus","Price level indices (EU28=100)","Bread and cereals","102.9",""
"2006","Cyprus","Price level indices (EU28=100)","Meat","80.1",""
"2006","Cyprus","Price level indices (EU28=100)","Fish","146.0",""
"2006","Cyprus","Price level indices (EU28=100)","Milk, cheese and eggs","144.7",""
"2006","Cyprus","Price level indices (EU28=100)","Alcoholic beverages","114.7",""
"2006","Cyprus","Price level indices (EU28=100)","Tobacco","96.1",""
"2006","Cyprus","Price level indices (EU28=100)","Clothing","102.1",""
"2006","Cyprus","Price level indices (EU28=100)","Footwear","98.7",""
"2006","Latvia","Price level indices (EU28=100)","Food","68.3",""
"2006","Latvia","Price level indices (EU28=100)","Bread and cereals","60.0",""
"2006","Latvia","Price level indices (EU28=100)","Meat","58.3",""
"2006","Latvia","Price level indices (EU28=100)","Fish","72.4",""
"2006","Latvia","Price level indices (EU28=100)","Milk, cheese and eggs","75.5",""
"2006","Latvia","Price level indices (EU28=100)","Alcoholic beverages","90.7",""
"2006","Latvia","Price level indices (EU28=100)","Tobacco","28.2",""
"2006","Latvia","Price level indices (EU28=100)","Clothing","96.8",""
"2006","Latvia","Price level indices (EU28=100)","Footwear","103.7",""
"2006","Lithuania","Price level indices (EU28=100)","Food","62.9",""
"2006","Lithuania","Price level indices (EU28=100)","Bread and cereals","62.5",""
"2006","Lithuania","Price level indices (EU28=100)","Meat","51.0",""
"2006","Lithuania","Price level indices (EU28=100)","Fish","52.1",""
"2006","Lithuania","Price level indices (EU28=100)","Milk, cheese and eggs","75.4",""
"2006","Lithuania","Price level indices (EU28=100)","Alcoholic beverages","77.3",""
"2006","Lithuania","Price level indices (EU28=100)","Tobacco","30.8",""
"2006","Lithuania","Price level indices (EU28=100)","Clothing","92.9",""
"2006","Lithuania","Price level indices (EU28=100)","Footwear","102.6",""
"2006","Luxembourg","Price level indices (EU28=100)","Food","117.9",""
"2006","Luxembourg","Price level indices (EU28=100)","Bread and cereals","122.9",""
"2006","Luxembourg","Price level indices (EU28=100)","Meat","119.4",""
"2006","Luxembourg","Price level indices (EU28=100)","Fish","115.0",""
"2006","Luxembourg","Price level indices (EU28=100)","Milk, cheese and eggs","116.4",""
"2006","Luxembourg","Price level indices (EU28=100)","Alcoholic beverages","87.1",""
"2006","Luxembourg","Price level indices (EU28=100)","Tobacco","85.8",""
"2006","Luxembourg","Price level indices (EU28=100)","Clothing","108.1",""
"2006","Luxembourg","Price level indices (EU28=100)","Footwear","116.7",""
"2006","Hungary","Price level indices (EU28=100)","Food","69.5",""
"2006","Hungary","Price level indices (EU28=100)","Bread and cereals","65.0",""
"2006","Hungary","Price level indices (EU28=100)","Meat","61.9",""
"2006","Hungary","Price level indices (EU28=100)","Fish","72.3",""
"2006","Hungary","Price level indices (EU28=100)","Milk, cheese and eggs","82.8",""
"2006","Hungary","Price level indices (EU28=100)","Alcoholic beverages","74.4",""
"2006","Hungary","Price level indices (EU28=100)","Tobacco","54.7",""
"2006","Hungary","Price level indices (EU28=100)","Clothing","87.1",""
"2006","Hungary","Price level indices (EU28=100)","Footwear","90.5",""
"2006","Malta","Price level indices (EU28=100)","Food","80.0",""
"2006","Malta","Price level indices (EU28=100)","Bread and cereals","73.1",""
"2006","Malta","Price level indices (EU28=100)","Meat","68.6",""
"2006","Malta","Price level indices (EU28=100)","Fish","84.7",""
"2006","Malta","Price level indices (EU28=100)","Milk, cheese and eggs","111.8",""
"2006","Malta","Price level indices (EU28=100)","Alcoholic beverages","114.5",""
"2006","Malta","Price level indices (EU28=100)","Tobacco","85.2",""
"2006","Malta","Price level indices (EU28=100)","Clothing","100.9",""
"2006","Malta","Price level indices (EU28=100)","Footwear","104.2",""
"2006","Netherlands","Price level indices (EU28=100)","Food","89.0",""
"2006","Netherlands","Price level indices (EU28=100)","Bread and cereals","87.9",""
"2006","Netherlands","Price level indices (EU28=100)","Meat","107.6",""
"2006","Netherlands","Price level indices (EU28=100)","Fish","105.5",""
"2006","Netherlands","Price level indices (EU28=100)","Milk, cheese and eggs","77.8",""
"2006","Netherlands","Price level indices (EU28=100)","Alcoholic beverages","91.2",""
"2006","Netherlands","Price level indices (EU28=100)","Tobacco","104.9",""
"2006","Netherlands","Price level indices (EU28=100)","Clothing","96.5",""
"2006","Netherlands","Price level indices (EU28=100)","Footwear","106.9",""
"2006","Austria","Price level indices (EU28=100)","Food","111.1",""
"2006","Austria","Price level indices (EU28=100)","Bread and cereals","124.0",""
"2006","Austria","Price level indices (EU28=100)","Meat","123.9",""
"2006","Austria","Price level indices (EU28=100)","Fish","105.1",""
"2006","Austria","Price level indices (EU28=100)","Milk, cheese and eggs","94.5",""
"2006","Austria","Price level indices (EU28=100)","Alcoholic beverages","79.5",""
"2006","Austria","Price level indices (EU28=100)","Tobacco","100.5",""
"2006","Austria","Price level indices (EU28=100)","Clothing","100.8",""
"2006","Austria","Price level indices (EU28=100)","Footwear","104.4",""
"2006","Poland","Price level indices (EU28=100)","Food","64.8",""
"2006","Poland","Price level indices (EU28=100)","Bread and cereals","62.2",""
"2006","Poland","Price level indices (EU28=100)","Meat","51.4",""
"2006","Poland","Price level indices (EU28=100)","Fish","66.4",""
"2006","Poland","Price level indices (EU28=100)","Milk, cheese and eggs","66.4",""
"2006","Poland","Price level indices (EU28=100)","Alcoholic beverages","90.1",""
"2006","Poland","Price level indices (EU28=100)","Tobacco","44.8",""
"2006","Poland","Price level indices (EU28=100)","Clothing","104.9",""
"2006","Poland","Price level indices (EU28=100)","Footwear","101.5",""
"2006","Portugal","Price level indices (EU28=100)","Food","85.7",""
"2006","Portugal","Price level indices (EU28=100)","Bread and cereals","94.3",""
"2006","Portugal","Price level indices (EU28=100)","Meat","80.5",""
"2006","Portugal","Price level indices (EU28=100)","Fish","64.7",""
"2006","Portugal","Price level indices (EU28=100)","Milk, cheese and eggs","106.5",""
"2006","Portugal","Price level indices (EU28=100)","Alcoholic beverages","98.3",""
"2006","Portugal","Price level indices (EU28=100)","Tobacco","77.9",""
"2006","Portugal","Price level indices (EU28=100)","Clothing","92.4",""
"2006","Portugal","Price level indices (EU28=100)","Footwear","88.9",""
"2006","Romania","Price level indices (EU28=100)","Food","70.0",""
"2006","Romania","Price level indices (EU28=100)","Bread and cereals","57.0",""
"2006","Romania","Price level indices (EU28=100)","Meat","59.8",""
"2006","Romania","Price level indices (EU28=100)","Fish","88.1",""
"2006","Romania","Price level indices (EU28=100)","Milk, cheese and eggs","94.4",""
"2006","Romania","Price level indices (EU28=100)","Alcoholic beverages","86.9",""
"2006","Romania","Price level indices (EU28=100)","Tobacco","33.0",""
"2006","Romania","Price level indices (EU28=100)","Clothing","83.6",""
"2006","Romania","Price level indices (EU28=100)","Footwear","89.8",""
"2006","Slovenia","Price level indices (EU28=100)","Food","88.2",""
"2006","Slovenia","Price level indices (EU28=100)","Bread and cereals","96.4",""
"2006","Slovenia","Price level indices (EU28=100)","Meat","84.5",""
"2006","Slovenia","Price level indices (EU28=100)","Fish","108.8",""
"2006","Slovenia","Price level indices (EU28=100)","Milk, cheese and eggs","81.6",""
"2006","Slovenia","Price level indices (EU28=100)","Alcoholic beverages","85.1",""
"2006","Slovenia","Price level indices (EU28=100)","Tobacco","60.8",""
"2006","Slovenia","Price level indices (EU28=100)","Clothing","103.4",""
"2006","Slovenia","Price level indices (EU28=100)","Footwear","94.0",""
"2006","Slovakia","Price level indices (EU28=100)","Food","65.4",""
"2006","Slovakia","Price level indices (EU28=100)","Bread and cereals","56.9",""
"2006","Slovakia","Price level indices (EU28=100)","Meat","57.5",""
"2006","Slovakia","Price level indices (EU28=100)","Fish","70.8",""
"2006","Slovakia","Price level indices (EU28=100)","Milk, cheese and eggs","73.7",""
"2006","Slovakia","Price level indices (EU28=100)","Alcoholic beverages","71.1",""
"2006","Slovakia","Price level indices (EU28=100)","Tobacco","51.7",""
"2006","Slovakia","Price level indices (EU28=100)","Clothing","89.9",""
"2006","Slovakia","Price level indices (EU28=100)","Footwear","74.4",""
"2006","Finland","Price level indices (EU28=100)","Food","121.1",""
"2006","Finland","Price level indices (EU28=100)","Bread and cereals","143.2",""
"2006","Finland","Price level indices (EU28=100)","Meat","119.6",""
"2006","Finland","Price level indices (EU28=100)","Fish","106.9",""
"2006","Finland","Price level indices (EU28=100)","Milk, cheese and eggs","113.8",""
"2006","Finland","Price level indices (EU28=100)","Alcoholic beverages","167.5",""
"2006","Finland","Price level indices (EU28=100)","Tobacco","109.1",""
"2006","Finland","Price level indices (EU28=100)","Clothing","118.3",""
"2006","Finland","Price level indices (EU28=100)","Footwear","118.5",""
"2006","Sweden","Price level indices (EU28=100)","Food","119.4",""
"2006","Sweden","Price level indices (EU28=100)","Bread and cereals","131.3",""
"2006","Sweden","Price level indices (EU28=100)","Meat","131.4",""
"2006","Sweden","Price level indices (EU28=100)","Fish","118.1",""
"2006","Sweden","Price level indices (EU28=100)","Milk, cheese and eggs","103.1",""
"2006","Sweden","Price level indices (EU28=100)","Alcoholic beverages","142.1",""
"2006","Sweden","Price level indices (EU28=100)","Tobacco","121.4",""
"2006","Sweden","Price level indices (EU28=100)","Clothing","118.0",""
"2006","Sweden","Price level indices (EU28=100)","Footwear","119.0",""
"2006","United Kingdom","Price level indices (EU28=100)","Food","112.9",""
"2006","United Kingdom","Price level indices (EU28=100)","Bread and cereals","100.4",""
"2006","United Kingdom","Price level indices (EU28=100)","Meat","129.1",""
"2006","United Kingdom","Price level indices (EU28=100)","Fish","90.2",""
"2006","United Kingdom","Price level indices (EU28=100)","Milk, cheese and eggs","117.8",""
"2006","United Kingdom","Price level indices (EU28=100)","Alcoholic beverages","149.9",""
"2006","United Kingdom","Price level indices (EU28=100)","Tobacco","209.0",""
"2006","United Kingdom","Price level indices (EU28=100)","Clothing","100.0",""
"2006","United Kingdom","Price level indices (EU28=100)","Footwear","104.8",""
"2006","Iceland","Price level indices (EU28=100)","Food","160.2",""
"2006","Iceland","Price level indices (EU28=100)","Bread and cereals","182.5",""
"2006","Iceland","Price level indices (EU28=100)","Meat","187.8",""
"2006","Iceland","Price level indices (EU28=100)","Fish","110.0",""
"2006","Iceland","Price level indices (EU28=100)","Milk, cheese and eggs","150.2",""
"2006","Iceland","Price level indices (EU28=100)","Alcoholic beverages","222.5",""
"2006","Iceland","Price level indices (EU28=100)","Tobacco","176.8",""
"2006","Iceland","Price level indices (EU28=100)","Clothing","149.5",""
"2006","Iceland","Price level indices (EU28=100)","Footwear","149.1",""
"2006","Norway","Price level indices (EU28=100)","Food","159.9",""
"2006","Norway","Price level indices (EU28=100)","Bread and cereals","159.2",""
"2006","Norway","Price level indices (EU28=100)","Meat","190.9",""
"2006","Norway","Price level indices (EU28=100)","Fish","130.1",""
"2006","Norway","Price level indices (EU28=100)","Milk, cheese and eggs","163.3",""
"2006","Norway","Price level indices (EU28=100)","Alcoholic beverages","224.1",""
"2006","Norway","Price level indices (EU28=100)","Tobacco","231.9",""
"2006","Norway","Price level indices (EU28=100)","Clothing","137.2",""
"2006","Norway","Price level indices (EU28=100)","Footwear","135.3",""
"2006","Switzerland","Price level indices (EU28=100)","Food","144.5",""
"2006","Switzerland","Price level indices (EU28=100)","Bread and cereals","140.0",""
"2006","Switzerland","Price level indices (EU28=100)","Meat","193.0",""
"2006","Switzerland","Price level indices (EU28=100)","Fish","161.9",""
"2006","Switzerland","Price level indices (EU28=100)","Milk, cheese and eggs","127.3",""
"2006","Switzerland","Price level indices (EU28=100)","Alcoholic beverages","94.8",""
"2006","Switzerland","Price level indices (EU28=100)","Tobacco","103.5",""
"2006","Switzerland","Price level indices (EU28=100)","Clothing","115.6",""
"2006","Switzerland","Price level indices (EU28=100)","Footwear","113.2",""
"2006","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Food","66.9",""
"2006","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Bread and cereals","59.3",""
"2006","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Meat","67.1",""
"2006","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Fish","78.3",""
"2006","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Milk, cheese and eggs","73.2",""
"2006","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Alcoholic beverages","74.3",""
"2006","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Tobacco","29.0",""
"2006","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing","88.3",""
"2006","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear","91.5",""
"2006","Montenegro","Price level indices (EU28=100)","Food","72.8",""
"2006","Montenegro","Price level indices (EU28=100)","Bread and cereals","67.2",""
"2006","Montenegro","Price level indices (EU28=100)","Meat","68.3",""
"2006","Montenegro","Price level indices (EU28=100)","Fish","72.7",""
"2006","Montenegro","Price level indices (EU28=100)","Milk, cheese and eggs","71.8",""
"2006","Montenegro","Price level indices (EU28=100)","Alcoholic beverages","75.0",""
"2006","Montenegro","Price level indices (EU28=100)","Tobacco","24.3",""
"2006","Montenegro","Price level indices (EU28=100)","Clothing","106.1",""
